name,image_url
Centre for Research and Advanced Studies  in Social Anthropology (Centro de Investigaciones y Estudios Superiores en   Antropología Social (CIESAS)),"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/16/166246_Capturadepantalla2021-07-11alas10.15.20.png"
New England Bible College,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/146332_newengland.jpeg"
École de Traduction et Interprétation ISTI – Cooremans,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/156463_Ulblogo.jpg"
MorningStar University,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/147625_download.png"
Clear Creek Baptist Bible College,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/144588_download31.jpg"
University of Houston Downtown College of Humanities and Social Sciences,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/150551_588.png"
Regent College,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/144337_download3.png"
Wenzao Ursuline University Of Languages,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/16/162339_wen.png"
The University Of America,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/144604_download34.jpg"
University of Alaska Anchorage College of Arts and Sciences,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/148092_University_of_Alaska_Anchorage_logo.png"
Saint Augustine's University School of General Studies,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/141498_st.sugustine.png"
American Islamic College,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/145071_download5.jpeg"
Caro y Cuervo Institute,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/150274_caro.png"
South Florida Bible College,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/145910_Retina-Logo-website-200x115.png"
Sydney College Of Divinity,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/153983_scd-logo-horizontal.png"
KU Leuven: Faculty of Theology and Religious Studies,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/96/96404_thumb.png"
Union University,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/11/119665_Crest_Horizontal-600.png"
The Salvation Army - Booth College - Australian Eastern Territory,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/153676_download25.png"
Oikos University,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/158257_OIKOS.png"
St John's College,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/97/97030_thumb.jpg"
Bethesda University,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/145399_bethesdauniversity.jpeg"
Gratz College,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/96/96121_thumb.png"
Canadian Southern Baptist Seminary & College,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/97/97413_thumb.jpg"
Front Range Bible Institute,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/146194_frontrange.jpeg"
Bryn Mawr College,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/144787_download8.png"
DePaul University Department of International Studies,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/11/111258_111230_logodepaul.jpg"
The Hong Kong Polytechnic University Department of English,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/153772_PolyU_pms_logo_Core.png"
Christ The Redeemer Bible College,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/143428_crc-web-logo-2020-white.png"
Saginaw Valley State University,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/151173_SVSULOGOLINEAR-whiteandred.png"
Baptist College of Florida,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/145903_NewWebLogo.png"
New College of the Humanities,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/96/96519_thumb.png"
Mary Immaculate College,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/155131_MICLogo2.png"
"Southwestern Assemblies of God University, SAGU","https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/148004_Southwestern_Assemblies_of_God_University_seal.png"
Mahachulalongkornrajavidyalaya University,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/16/163744_EdarabiaMahachulalongkornrajavidyalaya.jpeg"
Appalachian Bible College,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/143375_download3.jpg"
Union University Of California,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/159412_california.png"
Charles University Faculty of Arts,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/152813_logo_UK.jpg"
Teesside University,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/91/91334_thumb.gif"
Saint-Joseph University - Political Science Institute,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/87/87561_thumb.jpg"
Perth Bible College,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/153245_download5.png"
Laidlaw College,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/153969_laidlaw.png"
University of Lausanne Faculty of Social and Political Sciences,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/16/164497_lausanebiology.png"
King Faisal University,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/156172_logo35.png"
New York University NYU College of Arts and Sciences,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/151640_NYU.png"
Anglo-American University,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/90/90514_thumb.jpg"
University of Valley Forge,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/151428_689.jpg"
Saint John Vianney College Seminary,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/146478_st-john-vianney-college-seminary-logo.png"
Shasta Bible College & Graduate School,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/146209_shasta.png"
Syracuse University - iSchool,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/10/105133_main.png"
University of Zurich Department of History,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/90/90581_thumb.jpg"
St Padarn'S Institute,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/151902_download.jpg"
Islamic Online University,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/95/95211_thumb.jpg"
University Saint-Joseph,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/11/117487_rsz_57485467_1372503346259248_5851583707449655296_n.jpg"
L’Université Catholique Du Congo,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/95/95954_thumb.jpg"
Seattle Pacific University College of Arts and Science,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/140724_seattlepacific.jpg"
Wuhan University,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/143297_download.jpg"
Universitat de Barcelona,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/13/130481_logo_home_nou.png"
Keene State College,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/146262_keene.png"
Carolina College Of Biblical Studies,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/146740_CCBS_logo.jpg"
Charles University Protestant Theological Faculty,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/93/93963_thumb.png"
Huntsville Bible College,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/144520_hbc-logo-retina-NO-text.png"
Truett-McConnell University,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/159289_Truett.png"
GÁL FERENC EGYETEMEN,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/16/165599_20.jpg"
Alphacrucis College,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/152878_download9.png"
Ave Maria University,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/140441_avemaria.png"
Berthier Institute of Philosophy (Instituto Superior de Filosofia Berthier (IFIBE)),"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/156773_Berthier.jpeg"
Seoul Jangsin University,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/16/161073_Capturadepantalla2021-05-16alas13.51.43.png"
Rochester College,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/145059_RochesterUniversity_Logo.png"
Japan Lutheran College,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/95/95158_thumb.png"
The Aga Khan University:  ​​Institute for the Study of Muslim Civilisations,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/94/94112_thumb.jpg"
Simmons University School of Library and Information Science,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/146470_simmons.png"
Universidad Torcuato Di Tella School Of Business,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/155270_Torcuato.png"
Georgetown University - SFS - School of Foreign Service,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/95/95935_thumb.jpg"
Kukje Theological University and Seminary,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/16/164159_Capturadepantalla2021-06-10alas9.34.47.png"
Nanjing University Of Posts And Telecommunications,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/93/93980_thumb.gif"
University of Louisiana at Monroe,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/144813_download46.png"
University of Strasbourg,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/11/114951_Signature_Universite_Strasbourg_Unistra1_Blanc.png"
Holy Apostles College And Seminary Online,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/145696_download2.jpg"
Hong Kong Baptist University - Faculty of Social Sciences,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/10/108768_main-13805.jpg"
Moscow State Linguistic University,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/145205_unnamed.jpg"
Utah State University College of Humanities and Social Sciences,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/141865_utahstate.jpg"
Howard Payne University,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/147246_Howard_Payne_University_seal.png"
Trinity Bible College,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/143866_Trinity_Logo_Web.png"
Midwestern State University,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/141266_midwesternstate.png"
Lesley University,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/147429_lesley.png"
Temple University College of Liberal Arts,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/141757_temple.jpg"
University of Lausanne Faculty of Theology and Religious Studies,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/16/160930_Logo_Universite_de_Lausanne.svg.png"
Metanoia Institute,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/157594_metanoia.png"
Escuela de Escritores,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/96/96058_thumb.jpg"
Los Libertadores University Foundation (Fundación Universitaria Los Libertadores),"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/156937_loslibertadores.jpeg"
ESJ Lille : École Supérieure de Journalisme,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/94/94984_thumb.jpg"
University of Texas at Tyler College of Arts and Sciences,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/148569_UT-TYLER-LOGO.jpg"
Federal University Of Juiz Fora / Universidade Federal de Juiz de Fora,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/156723_JuizdeFora.png"
EBS GENÈVE,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/13/137879_EBS_Geneve.png"
Boston University College of Communication,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/147978_BU.jpg"
Makkers School,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/143192_logo-makkers-rgb-color-gr2x.png"
West Virginia University - Reed College of Media,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/17/171746_171509_WVU1.png"
Pavlodar State University,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/16/161588_brand-logo.png"
"University of Gothenburg, Department of applied IT","https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/96/96345_thumb.png"
3is,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/151865_3is_logo_rouge.png"
Chancellor University,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/90/90471_thumb.jpg"
MetFilm School Berlin,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/96/96591_thumb.png"
University of Alabama Huntsville,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/150295_uah.png"
Loyola University Maryland College of Arts and Sciences,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/13/139996_LoyolaLogo_Horizontal.png"
Instituto de Humanidades y Ciencias de la Salud Gregorio Marañón,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/96/96871_thumb.png"
Victorian College of the Arts,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/91/91343_thumb.jpg"
Chitkara University,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/16/162794_chitkara.png"
Universitat de Lleida,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/13/130985_Logo_MCD-FDET.jpg"
University Of Beira Interior,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/155703_BEIRA.jpeg"
Ramkhamhaeng University Institute of International Studies,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/91/91635_thumb.jpg"
University of California Santa Cruz Division of the Arts,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/150413_UC-SantaCruz.png"
University of Cinema Studies,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/155074_UniversidaddelCine.png"
London Film Academy,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/10/109910_LFA_LOGO.jpg"
L’Ecole Du Journalisme de Nice,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/16/169364_LOGOEDJ.jpeg"
"""ARTIFEX"" University of Bucharest","https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/156918_uab.png"
Hong Kong Baptist University School of Communication,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/97/97566_thumb.jpg"
Indiana University Bloomington The Media School,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/150774_media.png"
International University SDI München,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/142305_sdimuc_logo_IHS_logo_KAS.jpg"
University of Concepción del Uruguay (Universidad de Concepción del Uruguay (UCU)),"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/155188_Uruguay.png"
Moscow School of Social and Economic Sciences,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/16/160937_logo-en.jpg"
"University of Tasmania College of Arts, Law and Education","https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/154136_cale.jpeg"
Michigan State University College of Communication Arts and Sciences,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/141405_michiganstate.jpeg"
Universidad de Medellin,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/16/165726_Capturadepantalla2021-06-28alas9.43.29.png"
Stonehill College,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/11/113407_stonehill-college_416x416.jpg"
Webster Geneva,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/156327_WebsterGenevaLogo-VerticalVectorized.jpg"
University of Wisconsin-Madison College of Agricultural and Life Sciences,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/151434_701.jpg"
Real Madrid Graduate School – Universidad Europea,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/17/171380_02051_erm_logo_cmyk_positive.png"
Università Telematica Pegaso,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/155991_logopegaso.png"
Indiana University of Pennsylvania College of Education and Communications,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/150801_pennsyl.png"
MetFilm School London,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/96/96590_thumb.png"
Vyatka State University,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/159822_yas8qi6rchvnvsnbkjx9.jpg"
CEU Universities CEU Educational Group,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/149069_CEU.jpeg"
Vysoká škola podnikání a práva,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/159655_favicon-196x196.png"
Philip Merrill College of Journalism,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/153095_merrill-logo-horizontal-google_0.png"
Claretian University Foundation,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/157196_Claretiana.png"
University of Colorado South Denver,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/146484_colorado.jpeg"
University of North Carolina School of the Arts,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/150599_634.jpg"
American Film Institute,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/95/95275_thumb.png"
Dhurakij Pundit University's International College,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/91/91417_thumb.jpg"
Arizona State University - Walter Cronkite School of Journalism and Teaching,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/148773_ASU.png"
IUMW - International University of Malaya-Wales,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/94/94675_thumb.jpg"
Arizona State University Walter Cronkite School of Journalism and Mass Communication,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/13/139774_arizonas.u.journalismlogo.jpeg"
Ludwig-Maximilians-University Munich,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/93/93570_thumb.jpg"
University of Missouri School of Journalism,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/150589_623.JPG"
"University of Nevada, Las Vegas Greenspun College of Urban Affairs","https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/140447_nevadaurbanaffairs.jpeg"
University of Southern California School of Cinematic Arts,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/151416_672.png"
Up Level School of Management,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/95/95406_thumb.jpg"
Point Park University Rowland School of Business,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/147761_pointpark.png"
Eulalio Ferrer Centre for Advanced   Studies in Communication (Centro Avanzado de Comunicación Eulalio Ferrer),"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/16/167078_Capturadepantalla2021-07-29alas7.56.16.png"
The Centre for Digital Media - The CDM,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/10/109303_main-8984.png"
Cuauhtemoc University,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/149940_cuauhtemoc.jpeg"
Nihon University,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/16/165025_nihon.gif"
American Film Institute Conservatory AFI,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/148901_afi.png"
Media Business School,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/91/91301_thumb.png"
The American University of Paris,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/16/168950_AUPlogo_3lineV_whiteBG_large_digital.png"
Epics Visual Effects School,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/16/167039_Capturadepantalla2021-07-28alas8.45.42.png"
University of Oslo - Faculty of Humanities,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/13/131151_1-2-logo-universitetet-i-oslo.jpg"
AKAD University,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/96/96018_thumb.jpg"
Aristotle University Thessaloniki,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/92/92878_thumb.jpg"
Dominican College,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/12/126560_126524_DC_LOGO_CMYK.jpg"
OKINAWA CHRISTIAN UNIVERSITY,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/16/160510_Okinawa.jpeg"
London Film School,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/96/96424_thumb.png"
Cracow School of Business at Cracow University of Economics,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/95/95590_thumb.jpg"
