university_name,program_name,duration,language,program_url
University of Johannesburg,Radiography,24 months,English,http://www.mastersportal.eu/studies/141671/radiography.html
University of Johannesburg,Somatology,12 months,English,http://www.mastersportal.eu/studies/141704/somatology.html
University of Johannesburg,Sport Management,12 months,English,http://www.mastersportal.eu/studies/141717/sport-management.html
University of Johannesburg,Structural Engineering,12 months,English,http://www.mastersportal.eu/studies/141518/structural-engineering.html
University of Johannesburg,Surgical Nursing,24 months,English,http://www.mastersportal.eu/studies/141672/surgical-nursing.html
University of Johannesburg,Surgical Nursing: Operating Room Nursing,24 months,English,http://www.mastersportal.eu/studies/141674/surgical-nursing-operating-room-nursing.html
University of Johannesburg,Tax Law,24 months,English,http://www.mastersportal.eu/studies/142172/tax-law.html
University of the Witwatersrand,Field of Diversity Studies,12 months,English,http://www.mastersportal.eu/studies/89868/field-of-diversity-studies.html
University of the Witwatersrand,Laws,12 months,English,http://www.mastersportal.eu/studies/89852/laws.html
University of the Witwatersrand,Occupational Hygiene,24 months,English,http://www.mastersportal.eu/studies/89859/occupational-hygiene.html
University of the Witwatersrand,Public Health,24 months,English,http://www.mastersportal.eu/studies/89855/public-health.html
University of the Witwatersrand,Public Health (Rural Health),48 months,English,http://www.mastersportal.eu/studies/89856/public-health.html
University of the Witwatersrand,Wits Journalism,12 months,English,http://www.mastersportal.eu/studies/89862/wits-journalism.html
Gdansk University of Technology,Architecture,18 months,English,http://www.mastersportal.eu/studies/150779/architecture.html
Gdansk University of Technology,Automatic Control and Robotics,18 months,English,http://www.mastersportal.eu/studies/150780/automatic-control-and-robotics-specialization-signal-processing.html
Gdansk University of Technology,Civil Engineering,18 months,English,http://www.mastersportal.eu/studies/150738/civil-engineering.html
Gdansk University of Technology,Economic Analysis,24 months,English,http://www.mastersportal.eu/studies/150746/economic-analysis.html
Gdansk University of Technology,Environmental Engineering,18 months,English,http://www.mastersportal.eu/studies/150740/environmental-engineering.html
Gdansk University of Technology,Green Technologies and Monitoring,18 months,English,http://www.mastersportal.eu/studies/150777/green-technologies-and-monitoring.html
Gdansk University of Technology,Management,24 months,English,http://www.mastersportal.eu/studies/150743/management-specialization-small-business-economics-management.html
Gdansk University of Technology,Management,24 months,English,http://www.mastersportal.eu/studies/150744/management-specialization-international-management.html
Gdansk University of Technology,Management,24 months,English,http://www.mastersportal.eu/studies/150743/management-specialization-small-business-economics-management.html
Gdansk University of Technology,Management,24 months,English,http://www.mastersportal.eu/studies/150744/management-specialization-international-management.html
Gdansk University of Technology,Mechanical Engineering,18 months,English,http://www.mastersportal.eu/studies/150741/mechanical-engineering-specialization-international-design-engineer.html
Gdansk University of Technology,Ocean Engineering,24 months,English,http://www.mastersportal.eu/studies/150778/ocean-engineering.html
University of Gdansk,Advanced Medical Technologies,24 months,English,http://www.mastersportal.eu/studies/99827/advanced-medical-technologies.html
University of Gdansk,Applied Mathematics,24 months,English,http://www.mastersportal.eu/studies/184189/applied-mathematics.html
University of Gdansk,Biotechnology,24 months,English,http://www.mastersportal.eu/studies/184188/biotechnology.html
University of Gdansk,European and International Business Law,24 months,English,http://www.mastersportal.eu/studies/184178/european-and-international-business-law.html
University of Gdansk,Financial Mathematics,24 months,English,http://www.mastersportal.eu/studies/184193/financial-mathematics.html
University of Gdansk,International Economic Relations,24 months,English,http://www.mastersportal.eu/studies/99793/international-economic-relations-with-a-specialization-international-business.html
University of Gdansk,Mathematics,24 months,English,http://www.mastersportal.eu/studies/99807/mathematics.html
University of Gdansk,Physics,24 months,English,http://www.mastersportal.eu/studies/99839/physics.html
University of Gdansk,Theoretical Mathematics,24 months,English,http://www.mastersportal.eu/studies/184191/theoretical-mathematics.html
Aegean Omiros College,Early Childhood Education,24 months,English,http://www.mastersportal.eu/studies/38396/early-childhood-education.html
Aegean Omiros College,Master in Business Administration - Accounting and Finance,24 months,English,http://www.mastersportal.eu/studies/38078/master-in-business-administration-accounting-and-finance.html
Aegean Omiros College,Master in Business Administration - Health Management,24 months,English,http://www.mastersportal.eu/studies/38076/master-in-business-administration-health-management.html
Aegean Omiros College,Master in Business Administration - Human Resources Management,24 months,English,http://www.mastersportal.eu/studies/38079/master-in-business-administration-human-resources-management.html
Aegean Omiros College,Master in Business Administration - Leadership and Management Development,24 months,English,http://www.mastersportal.eu/studies/38074/master-in-business-administration-leadership-and-management-development.html
Aegean Omiros College,Master in Business Administration - Marketing,24 months,English,http://www.mastersportal.eu/studies/38077/master-in-business-administration-marketing.html
Alba Graduate Business School,Business for Lawyers,16 months,English,http://www.mastersportal.eu/studies/37880/business-for-lawyers.html
Alba Graduate Business School,Double Masters for Lawyers,16 months,English,http://www.mastersportal.eu/studies/166897/double-masters-for-lawyers.html
Alba Graduate Business School,Entrepreneurship,14 months,English,http://www.mastersportal.eu/studies/50549/entrepreneurship.html
Alba Graduate Business School,Finance,14 months,English,http://www.mastersportal.eu/studies/14545/finance.html
Alba Graduate Business School,International Business and Management,12 months,English,http://www.mastersportal.eu/studies/37881/international-business-and-management.html
Alba Graduate Business School,MBA - Executive Master of Business Administration,20 months,English,http://www.mastersportal.eu/studies/41465/executive-master-of-business-administration.html
Alba Graduate Business School,Marketing,14 months,English,http://www.mastersportal.eu/studies/37878/marketing.html
Alba Graduate Business School,Master of Business Administration - ALBA,12 months,English,http://www.mastersportal.eu/studies/14540/master-of-business-administration-alba.html
Alba Graduate Business School,Master of Business Administration \xc2\x96 Shipping,12 months,English,http://www.mastersportal.eu/studies/37877/master-of-business-administration-shipping.html
Alba Graduate Business School,Risk Management,14 months,English,http://www.mastersportal.eu/studies/44571/risk-management.html
Alba Graduate Business School,Shipping Management,12 months,English,http://www.mastersportal.eu/studies/44572/shipping-management.html
Alba Graduate Business School,Strategic HRM,18 months,English,http://www.mastersportal.eu/studies/37879/strategic-hrm.html
Alba Graduate Business School,Tourism Management,12 months,English,http://www.mastersportal.eu/studies/60969/tourism-management.html
American College of Greece,Counseling Psychology & Psychotherapy,24 months,English,http://www.mastersportal.eu/studies/38545/counseling-psychology-psychotherapy.html
American College of Greece,Developmental & Learning Disabilities,12 months,English,http://www.mastersportal.eu/studies/46485/developmental-learning-disabilities.html
American College of Greece,Digital Communication & Social Media,12 months,English,http://www.mastersportal.eu/studies/46486/digital-communication-social-media.html
American College of Greece,Strategic Communication & Public Relations,12 months,English,http://www.mastersportal.eu/studies/38543/strategic-communication-public-relations.html
Athens University of Economics and Business,Accounting and Finance,12 months,English,http://www.mastersportal.eu/studies/14598/accounting-and-finance.html
Athens University of Economics and Business,Business Analytics,12 months,English,http://www.mastersportal.eu/studies/139469/business-analytics.html
Athens University of Economics and Business,Heritage Management,18 months,English,http://www.mastersportal.eu/studies/39624/heritage-management.html
Athens University of Economics and Business,International Master of Business Administration,14 months,English,http://www.mastersportal.eu/studies/9023/international-master-of-business-administration.html
Athens University of Economics and Business,International Shipping,12 months,English,http://www.mastersportal.eu/studies/80200/international-shipping-finance-and-management.html
Athens University of Economics and Business,Marketing and Communication,16 months,English,http://www.mastersportal.eu/studies/9024/marketing-and-communication-with-specialization-in-international-marketing.html
Business College Athens (BCA),Shipping Business,12 months,English,http://www.mastersportal.eu/studies/27752/shipping-business.html
European Public Law Organization,Academy of European Public Law,21 days,English,http://www.mastersportal.eu/studies/51907/academy-of-european-public-law.html
European Public Law Organization,EU Law,12 months,English,http://www.mastersportal.eu/studies/152913/eu-law.html
European Public Law Organization,Governance,12 months,English,http://www.mastersportal.eu/studies/152914/governance.html
European Public Law Organization,MPhil in European Law and Governance,24 months,English,http://www.mastersportal.eu/studies/152916/mphil-in-european-law-and-governance.html
European Public Law Organization,Master of Studies,12 months,English,http://www.mastersportal.eu/studies/152915/master-of-studies.html
Hellenic American College,Applied Linguistics,12 months,English,http://www.mastersportal.eu/studies/81255/applied-linguistics.html
Hellenic American College,Conference Interpreting,12 months,English,http://www.mastersportal.eu/studies/81271/conference-interpreting.html
Hellenic American College,Information Technology,18 months,English,http://www.mastersportal.eu/studies/81275/information-technology.html
Hellenic American College,Master of Business Administration,24 months,English,http://www.mastersportal.eu/studies/81263/master-of-business-administration.html
Hellenic American College,Psychology,24 months,English,http://www.mastersportal.eu/studies/81282/psychology.html
Hellenic American College,Translation,12 months,English,http://www.mastersportal.eu/studies/81287/translation.html
Mediterranean College Athens Campus,Adult Cognitive Behaviour Psychotherapy,24 months,English,http://www.mastersportal.eu/studies/38809/adult-cognitive-behaviour-psychotherapy-university-of-derby.html
Mediterranean College Athens Campus,Advanced Computer Networks,12 months,English,http://www.mastersportal.eu/studies/38428/advanced-computer-networks-university-of-derby.html
Mediterranean College Athens Campus,Education (Leadership and Management),36 months,"English, Greek",http://www.mastersportal.eu/studies/43493/education.html
Mediterranean College Athens Campus,Executive Diploma Business Administration,12 months,English,http://www.mastersportal.eu/studies/38841/executive-diploma-business-administration.html
Mediterranean College Athens Campus,Executive Diploma Digital and Social Media Marketing,12 months,English,http://www.mastersportal.eu/studies/38838/executive-diploma-digital-and-social-media-marketing.html
Mediterranean College Athens Campus,Executive Diploma Financial Management for Small and Medium Business,12 months,English,http://www.mastersportal.eu/studies/38834/executive-diploma-financial-management-for-small-and-medium-business.html
Mediterranean College Athens Campus,Executive Diploma Global Operations and Logistics,12 months,English,http://www.mastersportal.eu/studies/38836/executive-diploma-global-operations-and-logistics.html
Mediterranean College Athens Campus,Executive Diploma Healthcare Management,12 months,English,http://www.mastersportal.eu/studies/38845/executive-diploma-healthcare-management.html
Mediterranean College Athens Campus,Executive Diploma Hotel and Tourism Management,12 months,English,http://www.mastersportal.eu/studies/38847/executive-diploma-hotel-and-tourism-management.html
Mediterranean College Athens Campus,Executive Diploma Leadership and Human Resources Management,12 months,English,http://www.mastersportal.eu/studies/38835/executive-diploma-leadership-and-human-resources-management.html
Mediterranean College Athens Campus,Executive Diploma Marketing Management,12 months,English,http://www.mastersportal.eu/studies/38426/executive-diploma-marketing-management.html
Mediterranean College Athens Campus,Executive Diploma Sports Management,12 months,English,http://www.mastersportal.eu/studies/38846/executive-diploma-sports-management.html
Mediterranean College Athens Campus,Integrative Counselling and Psychotherapy,24 months,English,http://www.mastersportal.eu/studies/38812/integrative-counselling-and-psychotherapy-university-of-derby.html
Mediterranean College Athens Campus,Marketing Management,12 months,English,http://www.mastersportal.eu/studies/38413/marketing-management-university-of-derby.html
Mediterranean College Athens Campus,Special Educational Needs and Disabilities,36 months,"English, Greek",http://www.mastersportal.eu/studies/43489/special-educational-needs-and-disabilities.html
Metropolitan College,Advanced Dietetic Practice,18 months,English,http://www.mastersportal.eu/studies/157428/advanced-dietetic-practice.html
Metropolitan College,Architecture and Urbanism,24 months,English,http://www.mastersportal.eu/studies/157430/architecture-and-urbanism.html
Metropolitan College,Civil Engineering and the Built Environment,12 months,English,http://www.mastersportal.eu/studies/157432/civil-engineering-and-the-built-environment.html
Metropolitan College,Electronic Systems Engineering,12 months,English,http://www.mastersportal.eu/studies/157434/electronic-systems-engineering.html
Metropolitan College,International Maritime Business,12 months,English,http://www.mastersportal.eu/studies/180261/international-maritime-business.html
Metropolitan College,International Shipping and Logistics,12 months,English,http://www.mastersportal.eu/studies/180257/international-shipping-and-logistics.html
National and Kapodistrian University of Athens,Applied Linguistics,24 months,English,http://www.mastersportal.eu/studies/9028/applied-linguistics.html
National and Kapodistrian University of Athens,Southeast European Studies,12 months,English,http://www.mastersportal.eu/studies/9027/southeast-european-studies.html
New York College,Civil Engineering,12 months,English,http://www.mastersportal.eu/studies/53396/civil-engineering.html
New York College,Cognitive Behavioural Therapy (University of Bolton),12 months,English,http://www.mastersportal.eu/studies/53072/cognitive-behavioural-therapy.html
New York College,Economics and Management of International Tourism (Universite Toulouse 1 Capitole),12 months,English,http://www.mastersportal.eu/studies/53066/economics-and-management-of-international-tourism.html
New York College,Innovation (Psychology) (University of Bolton),18 months,English,http://www.mastersportal.eu/studies/53064/innovation.html
New York College,Innovation in Special Needs (University of Bolton),18 months,English,http://www.mastersportal.eu/studies/53065/innovation-in-special-needs.html
New York College,International Management - Aviation Management,24 months,English,http://www.mastersportal.eu/studies/59419/international-management-aviation-management.html
New York College,International Management \xc2\x96 Accounting & Finance,24 months,English,http://www.mastersportal.eu/studies/59423/international-management-accounting-finance.html
New York College,International Marketing Management,24 months,English,http://www.mastersportal.eu/studies/59421/international-management-international-marketing.html
New York College,Internet Engineering and Web Management (University of Greenwich),12 months,English,http://www.mastersportal.eu/studies/53062/internet-engineering-and-web-management.html
New York College,Management of Language Learning (Second Language Learning and Teaching) (University of Greenwich),12 months,English,http://www.mastersportal.eu/studies/53063/management-of-language-learning.html
New York College,Marine Engineering Management (University of Greenwich),12 months,English,http://www.mastersportal.eu/studies/53061/marine-engineering-management.html
New York College,Master of Business Administration (University of Greenwich),18 months,English,http://www.mastersportal.eu/studies/53069/master-of-business-administration.html
New York College,Psychology (University of Bolton),12 months,English,http://www.mastersportal.eu/studies/53071/psychology.html
New York College,Transport and Logistics Management,24 months,English,http://www.mastersportal.eu/studies/59424/transport-and-logistics-management.html
University of Kent,Film: Practice by Research,12 months,English,http://www.mastersportal.eu/studies/151325/film-practice-by-research.html
University of Kent,Film: Practice by Research,12 months,English,http://www.mastersportal.eu/studies/151325/film-practice-by-research.html
University of Kent,Film: Practice by Research,12 months,English,http://www.mastersportal.eu/studies/151325/film-practice-by-research.html
University of Kent,Film: Practice by Research,12 months,English,http://www.mastersportal.eu/studies/151325/film-practice-by-research.html
University of Kent,Film: Practice by Research,12 months,English,http://www.mastersportal.eu/studies/151325/film-practice-by-research.html
University of Kent,Film: Practice by Research,12 months,English,http://www.mastersportal.eu/studies/151325/film-practice-by-research.html
University of Kent,Film: Practice by Research,12 months,English,http://www.mastersportal.eu/studies/151325/film-practice-by-research.html
University of Kent,Film: Practice by Research,12 months,English,http://www.mastersportal.eu/studies/151325/film-practice-by-research.html
University of Kent,Film: Practice by Research,12 months,English,http://www.mastersportal.eu/studies/151325/film-practice-by-research.html
University of Kent,Film: Practice by Research,12 months,English,http://www.mastersportal.eu/studies/151325/film-practice-by-research.html
University of Kent,Film: Practice by Research,12 months,English,http://www.mastersportal.eu/studies/151325/film-practice-by-research.html
University of Kent,Film: Practice by Research,12 months,English,http://www.mastersportal.eu/studies/151325/film-practice-by-research.html
University of Kent,Film: Practice by Research,12 months,English,http://www.mastersportal.eu/studies/151325/film-practice-by-research.html
University of Kent,Film: Practice by Research,12 months,English,http://www.mastersportal.eu/studies/151325/film-practice-by-research.html
University of Kent,Film: Practice by Research,12 months,English,http://www.mastersportal.eu/studies/151325/film-practice-by-research.html
University of Kent,Film: Practice by Research,12 months,English,http://www.mastersportal.eu/studies/151325/film-practice-by-research.html
University of Kent,Film: Practice by Research,12 months,English,http://www.mastersportal.eu/studies/151325/film-practice-by-research.html
University of Kent,Film: Practice by Research,12 months,English,http://www.mastersportal.eu/studies/151325/film-practice-by-research.html
University of Kent,Film: Practice by Research,12 months,English,http://www.mastersportal.eu/studies/151325/film-practice-by-research.html
University of Kent,Film: Practice by Research,12 months,English,http://www.mastersportal.eu/studies/151325/film-practice-by-research.html
University of Kent,Film: Practice by Research,12 months,English,http://www.mastersportal.eu/studies/151325/film-practice-by-research.html
University of Kent,Film: Practice by Research,12 months,English,http://www.mastersportal.eu/studies/151325/film-practice-by-research.html
University of Kent,Film: Practice by Research,12 months,English,http://www.mastersportal.eu/studies/151325/film-practice-by-research.html
University of Kent,Film: Practice by Research,12 months,English,http://www.mastersportal.eu/studies/151325/film-practice-by-research.html
University of Kent,Film: Practice by Research,12 months,English,http://www.mastersportal.eu/studies/151325/film-practice-by-research.html
University of Kent,Heritage Management,16 months,English,http://www.mastersportal.eu/studies/59482/heritage-management.html
University of Kent,Heritage Management,16 months,English,http://www.mastersportal.eu/studies/59482/heritage-management.html
University of Kent,Heritage Management,16 months,English,http://www.mastersportal.eu/studies/59482/heritage-management.html
University of Kent,Heritage Management,16 months,English,http://www.mastersportal.eu/studies/59482/heritage-management.html
University of Kent,Heritage Management,16 months,English,http://www.mastersportal.eu/studies/59482/heritage-management.html
University of Kent,Heritage Management,16 months,English,http://www.mastersportal.eu/studies/59482/heritage-management.html
University of Kent,Heritage Management,16 months,English,http://www.mastersportal.eu/studies/59482/heritage-management.html
University of Kent,Heritage Management,16 months,English,http://www.mastersportal.eu/studies/59482/heritage-management.html
University of Kent,Heritage Management,16 months,English,http://www.mastersportal.eu/studies/59482/heritage-management.html
University of Kent,Heritage Management,16 months,English,http://www.mastersportal.eu/studies/59482/heritage-management.html
University of Kent,Heritage Management,16 months,English,http://www.mastersportal.eu/studies/59482/heritage-management.html
University of Kent,Heritage Management,16 months,English,http://www.mastersportal.eu/studies/59482/heritage-management.html
University of Kent,Heritage Management,16 months,English,http://www.mastersportal.eu/studies/59482/heritage-management.html
University of Kent,Heritage Management,16 months,English,http://www.mastersportal.eu/studies/59482/heritage-management.html
University of Kent,Heritage Management,16 months,English,http://www.mastersportal.eu/studies/59482/heritage-management.html
University of Kent,Heritage Management,16 months,English,http://www.mastersportal.eu/studies/59482/heritage-management.html
University of Kent,Heritage Management,16 months,English,http://www.mastersportal.eu/studies/59482/heritage-management.html
University of Kent,Heritage Management,16 months,English,http://www.mastersportal.eu/studies/59482/heritage-management.html
University of Kent,Heritage Management,16 months,English,http://www.mastersportal.eu/studies/59482/heritage-management.html
University of Kent,Heritage Management,16 months,English,http://www.mastersportal.eu/studies/59482/heritage-management.html
University of Kent,Heritage Management,16 months,English,http://www.mastersportal.eu/studies/59482/heritage-management.html
University of Kent,Heritage Management,16 months,English,http://www.mastersportal.eu/studies/59482/heritage-management.html
University of Kent,Heritage Management,16 months,English,http://www.mastersportal.eu/studies/59482/heritage-management.html
University of Kent,Heritage Management,16 months,English,http://www.mastersportal.eu/studies/59482/heritage-management.html
University of Kent,Heritage Management,16 months,English,http://www.mastersportal.eu/studies/59482/heritage-management.html
University of Kentucky,Professional Greek MBA-Master of Business  Administration,18 months,English,http://www.mastersportal.eu/studies/133247/professional-greek-mba-master-of-business-administration.html
University of Kentucky,Professional Greek MBA-Master of Business  Administration,18 months,English,http://www.mastersportal.eu/studies/133247/professional-greek-mba-master-of-business-administration.html
University of Kentucky,Professional Greek MBA-Master of Business  Administration,18 months,English,http://www.mastersportal.eu/studies/133247/professional-greek-mba-master-of-business-administration.html
University of Kentucky,Professional Greek MBA-Master of Business  Administration,18 months,English,http://www.mastersportal.eu/studies/133247/professional-greek-mba-master-of-business-administration.html
Adam Mickiewicz University Poznan,Biotechnology,24 months,English,http://www.mastersportal.eu/studies/33563/biotechnology.html
Adam Mickiewicz University Poznan,Chemistry,24 months,English,http://www.mastersportal.eu/studies/173125/chemistry.html
Adam Mickiewicz University Poznan,Cultural Studies: Intercultural Communication,24 months,English,http://www.mastersportal.eu/studies/33537/cultural-studies-intercultural-communication.html
Adam Mickiewicz University Poznan,English - Specialization:  Cognitive Applied Linguistics,24 months,English,http://www.mastersportal.eu/studies/33539/english-specialization-cognitive-applied-linguistics.html
Adam Mickiewicz University Poznan,English - Specialization:  Translation,24 months,"English, Polish",http://www.mastersportal.eu/studies/33543/english-specialization-translation.html
Adam Mickiewicz University Poznan,English - Specialization: Academic,24 months,English,http://www.mastersportal.eu/studies/33546/english-specialization-academic.html
Adam Mickiewicz University Poznan,English - Specialization: Australia and New Zealand (ANZ),24 months,English,http://www.mastersportal.eu/studies/33534/english-specialization-australia-and-new-zealand.html
Adam Mickiewicz University Poznan,English - Specialization: Civilisation of English - Speaking Countries,24 months,English,http://www.mastersportal.eu/studies/30712/english-specialization-civilisation-of-english-speaking-countries.html
Adam Mickiewicz University Poznan,English - Specialization: English-speaking Canada: Literature,24 months,English,http://www.mastersportal.eu/studies/33531/english-specialization-english-speaking-canada-literature-culture-language.html
Adam Mickiewicz University Poznan,Environmental Protection,24 months,English,http://www.mastersportal.eu/studies/35637/environmental-protection.html
Adam Mickiewicz University Poznan,Ethnology,24 months,English,http://www.mastersportal.eu/studies/33549/ethnology.html
Adam Mickiewicz University Poznan,International Master in Balkan Studies,24 months,English,http://www.mastersportal.eu/studies/33535/international-master-in-balkan-studies-ibs.html
Adam Mickiewicz University Poznan,International Master in Mediterranean Studies,24 months,English,http://www.mastersportal.eu/studies/33551/international-master-in-mediterranean-studies-ims.html
Adam Mickiewicz University Poznan,International Relations,24 months,English,http://www.mastersportal.eu/studies/33564/international-relations.html
Adam Mickiewicz University Poznan,International Relations: Regional and Trans-border Cooperation,24 months,English,http://www.mastersportal.eu/studies/33559/international-relations-regional-and-trans-border-cooperation.html
Adam Mickiewicz University Poznan,Language and Communication in Media and Politics,24 months,English,http://www.mastersportal.eu/studies/33560/language-and-communication-in-media-and-politics.html
Adam Mickiewicz University Poznan,Mathematics,24 months,English,http://www.mastersportal.eu/studies/33536/mathematics.html
Adam Mickiewicz University Poznan,Performative Creativity (EMA - PS),24 months,English,http://www.mastersportal.eu/studies/33529/performative-creativity.html
Poznan University of Economics and Business,Finance,24 months,English,http://www.mastersportal.eu/studies/43484/finance.html
Poznan University of Economics and Business,Financial Engineering,24 months,English,http://www.mastersportal.eu/studies/141039/financial-engineering.html
Poznan University of Economics and Business,Innovation Management,24 months,English,http://www.mastersportal.eu/studies/69731/innovation-management.html
Poznan University of Economics and Business,International Business,24 months,English,http://www.mastersportal.eu/studies/30701/international-business.html
Poznan University of Life Sciences,Agribusiness Economics,24 months,English,http://www.mastersportal.eu/studies/106584/economics-agribusiness.html
Poznan University of Life Sciences,Agronomy,18 months,English,http://www.mastersportal.eu/studies/111860/agronomy.html
Poznan University of Life Sciences,Animal Science - Animal Production Management,18 months,English,http://www.mastersportal.eu/studies/106580/animal-science-animal-production-management.html
Poznan University of Life Sciences,Environmental Engineering and Protection,18 months,English,http://www.mastersportal.eu/studies/106550/environmental-engineering-and-protection.html
Poznan University of Life Sciences,Food Science and Nutrition,18 months,English,http://www.mastersportal.eu/studies/106454/food-science-and-nutrition.html
Poznan University of Life Sciences,Forestry,18 months,English,http://www.mastersportal.eu/studies/106485/forestry.html
Poznan University of Life Sciences,Horticulture - Plant Breeding,18 months,English,http://www.mastersportal.eu/studies/106467/horticulture-plant-breeding-seed-science-and-technology.html
Poznan University of Life Sciences,Wood Science,18 months,English,http://www.mastersportal.eu/studies/111861/wood-science.html
Poznan University of Technology,Architecture,18 months,English,http://www.mastersportal.eu/studies/37468/architecture.html
Poznan University of Technology,Automation and Robotics,18 months,English,http://www.mastersportal.eu/studies/37472/automation-and-robotics.html
Poznan University of Technology,Composites and Nanomaterials,18 months,English,http://www.mastersportal.eu/studies/37473/composites-and-nanomaterials.html
Poznan University of Technology,Construction Technology Management,18 months,English,http://www.mastersportal.eu/studies/154243/construction-technology-management.html
Poznan University of Technology,Corporate Management,24 months,English,http://www.mastersportal.eu/studies/37469/corporate-management.html
Poznan University of Technology,Gas Technology and Renewable Energy,18 months,English,http://www.mastersportal.eu/studies/154245/gas-technology-and-renewable-energy.html
Poznan University of Technology,Information and Communication Technologies,18 months,English,http://www.mastersportal.eu/studies/37470/information-and-communication-technologies.html
Poznan University of Technology,Software Engineering,18 months,English,http://www.mastersportal.eu/studies/37471/software-engineering.html
Poznan University of Technology,Structural Engineering,18 months,English,http://www.mastersportal.eu/studies/154242/structural-engineering.html
Wielkopolska Business School,MBA - Executive Master of Business Administration,24 months,English,http://www.mastersportal.eu/studies/21145/executive-master-of-business-administration.html
University of Business in Wroclaw,International MBA,24 months,English,http://www.mastersportal.eu/studies/102300/international-mba.html
University of Business in Wroclaw,Management,18 months,English,http://www.mastersportal.eu/studies/102282/management.html
University of Business in Wroclaw,Tourism & Recreation,18 months,English,http://www.mastersportal.eu/studies/102289/tourism-recreation.html
University of Wroclaw,Administration in International Organizations,24 months,English,http://www.mastersportal.eu/studies/39281/administration-in-international-organizations.html
University of Wroclaw,Chemistry,24 months,English,http://www.mastersportal.eu/studies/7684/chemistry.html
University of Wroclaw,Communication Management - Image Communication,24 months,English,http://www.mastersportal.eu/studies/114815/communication-management-image-communication.html
University of Wroclaw,Empirical and Theoretical Linguistics,24 months,English,http://www.mastersportal.eu/studies/114843/empirical-and-theoretical-linguistics.html
University of Wroclaw,English Philology,24 months,English,http://www.mastersportal.eu/studies/7693/english-philology.html
University of Wroclaw,European Studies,24 months,English,http://www.mastersportal.eu/studies/16297/european-studies.html
University of Wroclaw,International Relations - Global Studies,24 months,English,http://www.mastersportal.eu/studies/7687/international-relations-global-studies.html
University of Wroclaw,International and European Law,24 months,English,http://www.mastersportal.eu/studies/74620/international-and-european-law.html
University of Wroclaw,Journalism and Social Communication,24 months,English,http://www.mastersportal.eu/studies/39280/journalism-and-social-communication.html
University of Wroclaw,Managerial Economics,24 months,English,http://www.mastersportal.eu/studies/7679/managerial-economics.html
University of Wroclaw,Political Science,24 months,English,http://www.mastersportal.eu/studies/7688/political-science.html
University of Wroclaw,Sociology (Intercultural Mediation),24 months,English,http://www.mastersportal.eu/studies/42025/sociology.html
University of Wroclaw,Theoretical Physics,24 months,English,http://www.mastersportal.eu/studies/7694/theoretical-physics.html
University of Wroclaw,Tourism and Hospitality,24 months,English,http://www.mastersportal.eu/studies/7689/tourism-and-hospitality.html
Wroclaw School of Banking,International Management,24 months,English,http://www.mastersportal.eu/studies/77167/international-management.html
Wroclaw University of Economics,Executive Study Program in Management,24 months,English,http://www.mastersportal.eu/studies/96198/executive-study-program-in-management.html
Wroclaw University of Economics,Finance,24 months,English,http://www.mastersportal.eu/studies/96180/finance.html
Wroclaw University of Economics,International Business,24 months,English,http://www.mastersportal.eu/studies/96155/international-business.html
Wroclaw University of Economics,International Logistics,24 months,English,http://www.mastersportal.eu/studies/151992/international-logistics.html
Wroclaw University of Environmental and Life Sciences,Chinese and Polish Tradition in Shaping of the Landscape,24 months,English,http://www.mastersportal.eu/studies/114188/chinese-and-polish-tradition-in-shaping-of-the-landscape.html
Wroclaw University of Environmental and Life Sciences,Food Technology and Human Nutrition,18 months,English,http://www.mastersportal.eu/studies/114170/food-technology-and-human-nutrition.html
Wroclaw University of Environmental and Life Sciences,Horticultural Production,18 months,English,http://www.mastersportal.eu/studies/114159/horticultural-production.html
Wroclaw University of Environmental and Life Sciences,Laboratory Techniques in Biology,24 months,English,http://www.mastersportal.eu/studies/114119/laboratory-techniques-in-biology.html
Wroclaw University of Technology,Applied Mathematics,18 months,English,http://www.mastersportal.eu/studies/187977/applied-mathematics.html
Wroclaw University of Technology,Applied Mathematics,18 months,English,http://www.mastersportal.eu/studies/188062/applied-mathematics.html
Wroclaw University of Technology,Applied Mathematics,18 months,English,http://www.mastersportal.eu/studies/187977/applied-mathematics.html
Wroclaw University of Technology,Applied Mathematics,18 months,English,http://www.mastersportal.eu/studies/188062/applied-mathematics.html
Wroclaw University of Technology,Architecture,18 months,English,http://www.mastersportal.eu/studies/188096/architecture.html
Wroclaw University of Technology,Biotechnology,18 months,English,http://www.mastersportal.eu/studies/188117/biotechnology.html
Wroclaw University of Technology,Chemical Technology,24 months,English,http://www.mastersportal.eu/studies/188135/chemical-technology.html
Wroclaw University of Technology,Chemical and Process Engineering,24 months,English,http://www.mastersportal.eu/studies/188122/chemical-and-process-engineering.html
Wroclaw University of Technology,Chemistry,24 months,English,http://www.mastersportal.eu/studies/188137/chemistry.html
Wroclaw University of Technology,Civil Engineering,18 months,English,http://www.mastersportal.eu/studies/33488/civil-engineering.html
Wroclaw University of Technology,Computer Science,24 months,English,http://www.mastersportal.eu/studies/188141/computer-science.html
Wroclaw University of Technology,Control Engineering and Robotics,18 months,English,http://www.mastersportal.eu/studies/188144/control-engineering-and-robotics.html
Wroclaw University of Technology,Electrical Engineering,24 months,English,http://www.mastersportal.eu/studies/188146/electrical-engineering.html
